cell,study_number,dataset,candidate_id,method,lr,seed,procedure,score,val_score,val_recent7_score,cal_score,cal_score_is_resubstitution,eval_first41_score,eval_last42_score,coverage80,width80_scaled,best_step,trainable,new_forecast,path
s12_bike,12,bike,s12_bike__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,SORT,0.4102237148565775,0.23328154213026553,0.23163381866331267,0.42535176053598456,False,0.4326637263513368,0.38831798934978834,0.7838855421686748,1.740856758370045,0,589301,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__H_MLP__lr_1e-04__seed_12000
s12_bike,12,bike,s12_bike__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,QCAL,0.4116368023975271,0.23328154213026553,0.23163381866331267,0.4218320604731586,True,0.43439387864705653,0.38942156129679617,0.8519076305220883,1.9698528005448144,0,589301,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__H_MLP__lr_1e-04__seed_12000
s12_bike,12,bike,s12_bike__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,SORT,0.4102237148565775,0.23328154213026553,0.23163381866331267,0.42535176053598456,False,0.4326637263513368,0.38831798934978834,0.7838855421686748,1.740856758370045,0,589301,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__H_MLP__lr_3e-04__seed_12000
s12_bike,12,bike,s12_bike__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,QCAL,0.4116368023975271,0.23328154213026553,0.23163381866331267,0.4218320604731586,True,0.43439387864705653,0.38942156129679617,0.8519076305220883,1.9698528005448144,0,589301,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__H_MLP__lr_3e-04__seed_12000
s12_bike,12,bike,s12_bike__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,SORT,0.3785307364132209,0.23100557590258725,0.2301341688038318,0.3821660967283541,False,0.3852154416218113,0.3720051908524538,0.8485190763052208,1.8830171959122,40,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__OFF_LORA__lr_1e-04__seed_12000
s12_bike,12,bike,s12_bike__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,QCAL,0.37995132007262605,0.23100557590258725,0.2301341688038318,0.380881382341431,True,0.3867305808556348,0.3733334702606413,0.8694779116465864,1.9730008685239362,40,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__OFF_LORA__lr_1e-04__seed_12000
s12_bike,12,bike,s12_bike__OFF_LORA__lr_1e-05__seed_12000,OFF_LORA,1e-05,12000,SORT,0.39432194433081813,0.22659670556814088,0.22324304170023673,0.4042176090461621,False,0.4115025934040254,0.37755035833078254,0.822289156626506,1.7803581489011862,120,1206912,False,runs/peft_external_gap_v1/forecasts/bike/OFF_LORA_seed_12000
s12_bike,12,bike,s12_bike__OFF_LORA__lr_1e-05__seed_12000,OFF_LORA,1e-05,12000,QCAL,0.3958734881509772,0.22659670556814088,0.22324304170023673,0.4018365910517241,True,0.41317146101842717,0.378987371780371,0.8534136546184738,1.9322123966015883,120,1206912,False,runs/peft_external_gap_v1/forecasts/bike/OFF_LORA_seed_12000
s12_bike,12,bike,s12_bike__OFF_LORA__lr_3e-05__seed_12000,OFF_LORA,3e-05,12000,SORT,0.39555194029949925,0.2271604275029,0.22396917791870213,0.4069925478216651,False,0.41323697891531685,0.37828797403167735,0.8220381526104418,1.7829273608877652,40,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__OFF_LORA__lr_3e-05__seed_12000
s12_bike,12,bike,s12_bike__OFF_LORA__lr_3e-05__seed_12000,OFF_LORA,3e-05,12000,QCAL,0.39712735070868127,0.2271604275029,0.22396917791870213,0.4044061347820212,True,0.41494602916306667,0.3797329265032097,0.8559236947791165,1.9402274777622708,40,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_bike/s12_bike__OFF_LORA__lr_3e-05__seed_12000
s12_household,12,household,s12_household__F0__lr_0e+00__seed_12000,F0,0.0,12000,SORT,0.38064943608777235,0.44446069564016644,0.3600646201555815,0.43691210194091396,False,0.36540126008318785,0.39459538454876764,0.7330134854771784,1.7784480187679714,0,0,False,runs/peft_external_gap_v1/forecasts/household/F0_seed_12000
s12_household,12,household,s12_household__F0__lr_0e+00__seed_12000,F0,0.0,12000,QCAL,0.38172766734985697,0.44446069564016644,0.3600646201555815,0.43457916212288106,True,0.36632592348593207,0.39581406863950436,0.7760632780082988,1.8994760498547174,0,0,False,runs/peft_external_gap_v1/forecasts/household/F0_seed_12000
s12_household,12,household,s12_household__H_FULL__lr_1e-04__seed_12000,H_FULL,0.0001,12000,SORT,0.37946538026435517,0.4344593221552675,0.3462841029491055,0.43386998205319344,False,0.36246282576441025,0.3950158794644042,0.7098029045643153,1.6003338573387218,40,3653280,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_FULL__lr_1e-04__seed_12000
s12_household,12,household,s12_household__H_FULL__lr_1e-04__seed_12000,H_FULL,0.0001,12000,QCAL,0.3824751528419282,0.4344593221552675,0.3462841029491055,0.4275170341368999,True,0.3658739132853619,0.3976586102715184,0.7474066390041494,1.8298751973572043,40,3653280,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_FULL__lr_1e-04__seed_12000
s12_household,12,household,s12_household__H_FULL__lr_3e-04__seed_12000,H_FULL,0.0003,12000,SORT,0.3941245294501424,0.44100457633220425,0.34701728120689446,0.4401667037367,False,0.37511705802510487,0.4115087212897246,0.6399118257261411,1.4256235470841938,40,3653280,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_FULL__lr_3e-04__seed_12000
s12_household,12,household,s12_household__H_FULL__lr_3e-04__seed_12000,H_FULL,0.0003,12000,QCAL,0.3921338511193967,0.44100457633220425,0.34701728120689446,0.4299066091832614,True,0.3735243983895079,0.4091540159299504,0.7494813278008299,1.8264067828484658,40,3653280,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_FULL__lr_3e-04__seed_12000
s12_household,12,household,s12_household__H_FULL__lr_3e-05__seed_12000,H_FULL,3e-05,12000,SORT,0.37711163593452024,0.4307080817782504,0.34368217509802396,0.43106440022831605,False,0.36090855222977114,0.3919309408918926,0.7371628630705394,1.6278000149139615,120,3653280,False,runs/peft_external_gap_v1/forecasts/household/H_seed_12000
s12_household,12,household,s12_household__H_FULL__lr_3e-05__seed_12000,H_FULL,3e-05,12000,QCAL,0.37997063497222205,0.4307080817782504,0.34368217509802396,0.42618010269265416,True,0.36431649263840515,0.3942878793510156,0.7518153526970954,1.831091156125955,120,3653280,False,runs/peft_external_gap_v1/forecasts/household/H_seed_12000
s12_household,12,household,s12_household__H_MLP__lr_1e-03__seed_12000,H_MLP,0.001,12000,SORT,0.38356928751584884,0.43447919872773555,0.3478675304792529,0.432755651817666,False,0.3665821272124291,0.3991057072173876,0.7015041493775933,1.6021973185578564,40,589301,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_MLP__lr_1e-03__seed_12000
s12_household,12,household,s12_household__H_MLP__lr_1e-03__seed_12000,H_MLP,0.001,12000,QCAL,0.3873188457073735,0.43447919872773555,0.3478675304792529,0.4275624250938801,True,0.37048560804431274,0.4027144880983159,0.7461099585062241,1.8395985596195037,40,589301,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_MLP__lr_1e-03__seed_12000
s12_household,12,household,s12_household__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,SORT,0.37764966807286243,0.4341358490649436,0.3482690608080984,0.4340360281447224,False,0.3613303823064625,0.392575251181953,0.7537603734439835,1.682369348110262,120,589301,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_MLP__lr_1e-04__seed_12000
s12_household,12,household,s12_household__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,QCAL,0.38124752073351215,0.4341358490649436,0.3482690608080984,0.4290804145509526,True,0.3654721866238478,0.39567560684572767,0.740015560165975,1.8445033503330932,120,589301,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_MLP__lr_1e-04__seed_12000
s12_household,12,household,s12_household__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,SORT,0.3830554741371437,0.4345197027574422,0.34683247668180894,0.4388780418560711,False,0.36429770994958,0.4002112842828696,0.7238070539419087,1.5862629893165736,80,589301,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_MLP__lr_3e-04__seed_12000
s12_household,12,household,s12_household__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,QCAL,0.3869341419824416,0.4345197027574422,0.34683247668180894,0.4314811433942711,True,0.36903799169162843,0.40330192194057335,0.7387188796680497,1.8652091922814573,80,589301,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__H_MLP__lr_3e-04__seed_12000
s12_household,12,household,s12_household__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,SORT,0.3696076402784033,0.4204590542972432,0.3410358559491361,0.42595459946397,False,0.35465769200534003,0.38328083030768956,0.7538900414937759,1.5672427755712306,40,1206912,False,runs/peft_external_gap_v1/forecasts/household/OFF_LORA_seed_12000
s12_household,12,household,s12_household__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,QCAL,0.3746302209997727,0.4204590542972432,0.3410358559491361,0.4180668998690724,True,0.36159688929868894,0.3865504776995722,0.7786566390041494,1.8547835724012272,40,1206912,False,runs/peft_external_gap_v1/forecasts/household/OFF_LORA_seed_12000
s12_household,12,household,s12_household__OFF_LORA__lr_1e-05__seed_12000,OFF_LORA,1e-05,12000,SORT,0.37108512858279324,0.4273116228895526,0.3482267921212613,0.4309472232826268,False,0.3564784351404161,0.38444437849384533,0.7733402489626556,1.6593939546266183,200,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__OFF_LORA__lr_1e-05__seed_12000
s12_household,12,household,s12_household__OFF_LORA__lr_1e-05__seed_12000,OFF_LORA,1e-05,12000,QCAL,0.3758114868383806,0.4273116228895526,0.3482267921212613,0.4255418141152363,True,0.36274222954781576,0.3877646010038329,0.7614107883817427,1.882144256241423,200,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__OFF_LORA__lr_1e-05__seed_12000
s12_household,12,household,s12_household__OFF_LORA__lr_3e-05__seed_12000,OFF_LORA,3e-05,12000,SORT,0.37099636842323214,0.4250429200245355,0.3453396685097829,0.42596418781438306,False,0.35608617962011124,0.38463319452817185,0.7675051867219918,1.6304344167331186,80,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__OFF_LORA__lr_3e-05__seed_12000
s12_household,12,household,s12_household__OFF_LORA__lr_3e-05__seed_12000,OFF_LORA,3e-05,12000,QCAL,0.3757339117010362,0.4250429200245355,0.3453396685097829,0.4200238680823529,True,0.36256707875259464,0.38777626835000817,0.7606327800829875,1.8411642383282198,80,1206912,True,runs/peft_selection_regret_v1/forecasts/s12_household/s12_household__OFF_LORA__lr_3e-05__seed_12000
s13_bike,13,bike,s13_bike__F0__lr_0e+00__seed_12000,F0,0.0,12000,SORT,0.1679422747013316,0.21694819832532947,0.20992630945915125,0.23706693166196355,False,0.17904294472031795,0.15706295403466797,0.7610775427995972,0.6616674792915531,0,0,False,runs/peft_temporal_replication_v1/forecasts/bike/F0_seed_12000
s13_bike,13,bike,s13_bike__F0__lr_0e+00__seed_12000,F0,0.0,12000,QCAL,0.1687191915393212,0.21694819832532947,0.20992630945915125,0.2329473320389674,True,0.17916183145776954,0.15848477973489977,0.7716515609264853,0.7091678435716645,0,0,False,runs/peft_temporal_replication_v1/forecasts/bike/F0_seed_12000
s13_bike,13,bike,s13_bike__H_FULL__lr_1e-04__seed_12000,H_FULL,0.0001,12000,SORT,0.17403326484313775,0.21090974666715412,0.1938378916819694,0.22293341157694968,False,0.18311497300866758,0.1651326475682467,0.7272155085599195,0.6944772997579391,80,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_FULL__lr_1e-04__seed_12000
s13_bike,13,bike,s13_bike__H_FULL__lr_1e-04__seed_12000,H_FULL,0.0001,12000,QCAL,0.17332020300319356,0.21090974666715412,0.1938378916819694,0.2201144989638471,True,0.18161193671285364,0.16519380795175218,0.7288519637462236,0.7380602881758951,80,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_FULL__lr_1e-04__seed_12000
s13_bike,13,bike,s13_bike__H_FULL__lr_3e-04__seed_12000,H_FULL,0.0003,12000,SORT,0.18595963109911529,0.21218192867479418,0.198893230066347,0.20226512649434186,False,0.19216418393047463,0.17987879816469238,0.6695619335347431,0.628020913541078,120,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_FULL__lr_3e-04__seed_12000
s13_bike,13,bike,s13_bike__H_FULL__lr_3e-04__seed_12000,H_FULL,0.0003,12000,QCAL,0.1832182023720328,0.21218192867479418,0.198893230066347,0.19992358946131478,True,0.18930264919635104,0.17725508050931615,0.7141238670694865,0.6907690568937958,120,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_FULL__lr_3e-04__seed_12000
s13_bike,13,bike,s13_bike__H_FULL__lr_3e-05__seed_12000,H_FULL,3e-05,12000,SORT,0.17094287475082362,0.21108857341330906,0.19522192594806,0.22713452899522824,False,0.18054474985211383,0.16153246276222122,0.7302366565961733,0.6915381808182015,120,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_FULL__lr_3e-05__seed_12000
s13_bike,13,bike,s13_bike__H_FULL__lr_3e-05__seed_12000,H_FULL,3e-05,12000,QCAL,0.1705228675235014,0.21108857341330906,0.19522192594806,0.22377833689444765,True,0.17927693676633738,0.16194335599238696,0.7532729103726084,0.7505062394925671,120,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_FULL__lr_3e-05__seed_12000
s13_bike,13,bike,s13_bike__H_MLP__lr_1e-03__seed_12000,H_MLP,0.001,12000,SORT,0.17977741583144063,0.20340005082950363,0.1960286874095607,0.19929345123621145,False,0.1833141374135588,0.17631121711237568,0.707703927492447,0.648068273466466,120,589301,False,runs/peft_temporal_replication_v1/forecasts/bike/H_seed_12000
s13_bike,13,bike,s13_bike__H_MLP__lr_1e-03__seed_12000,H_MLP,0.001,12000,QCAL,0.1793256990246265,0.20340005082950363,0.1960286874095607,0.19800627964870113,True,0.1829380128573429,0.1757854153780062,0.7161379657603222,0.6851998283604439,120,589301,False,runs/peft_temporal_replication_v1/forecasts/bike/H_seed_12000
s13_bike,13,bike,s13_bike__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,SORT,0.1748712737350893,0.20786526803330066,0.19216375884927184,0.21924227653611295,False,0.18292542003973306,0.16697772855317022,0.7476082578046325,0.7118895629238048,200,589301,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_MLP__lr_1e-04__seed_12000
s13_bike,13,bike,s13_bike__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,QCAL,0.17384767958598535,0.20786526803330066,0.19216375884927184,0.21590807381591942,True,0.18098639316765855,0.1668513132342559,0.7438318227593153,0.7495365116434234,200,589301,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_MLP__lr_1e-04__seed_12000
s13_bike,13,bike,s13_bike__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,SORT,0.17791985839192498,0.20463104907593516,0.18838862910105053,0.2143135266780558,False,0.18494593695206565,0.17103388109918488,0.7172708962739174,0.6914854932253186,120,589301,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_MLP__lr_3e-04__seed_12000
s13_bike,13,bike,s13_bike__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,QCAL,0.17669496434263499,0.20463104907593516,0.18838862910105053,0.21219038695782227,True,0.18360361869023104,0.16992406980256825,0.7382930513595166,0.7441643861535432,120,589301,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__H_MLP__lr_3e-04__seed_12000
s13_bike,13,bike,s13_bike__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,SORT,0.171382253458297,0.19849953331378575,0.17661918356175188,0.2115880477578847,False,0.17746642759957537,0.1654193988412715,0.7359013091641491,0.6324364431392088,80,1206912,False,runs/peft_temporal_replication_v1/forecasts/bike/OFF_LORA_seed_12000
s13_bike,13,bike,s13_bike__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,QCAL,0.17099645026403631,0.19849953331378575,0.17661918356175188,0.2098586324943143,True,0.17724047105662072,0.16487693636661824,0.7725327291037261,0.6911104427933176,80,1206912,False,runs/peft_temporal_replication_v1/forecasts/bike/OFF_LORA_seed_12000
s13_bike,13,bike,s13_bike__OFF_LORA__lr_1e-05__seed_12000,OFF_LORA,1e-05,12000,SORT,0.16621213974790544,0.20632395355723424,0.19393156348734514,0.21292737185890626,False,0.17427845522571334,0.15830666804831914,0.7690080563947633,0.6645904654466255,200,1206912,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__OFF_LORA__lr_1e-05__seed_12000
s13_bike,13,bike,s13_bike__OFF_LORA__lr_1e-05__seed_12000,OFF_LORA,1e-05,12000,QCAL,0.1666585578703777,0.20632395355723424,0.19393156348734514,0.21042372764190181,True,0.17435849466680717,0.15911215919551214,0.7380412890231621,0.696294247856587,200,1206912,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__OFF_LORA__lr_1e-05__seed_12000
s13_bike,13,bike,s13_bike__OFF_LORA__lr_3e-05__seed_12000,OFF_LORA,3e-05,12000,SORT,0.16956690822152876,0.20067866735692425,0.18278519069221477,0.2018293669274124,False,0.17629041572378357,0.1629774686654804,0.7522658610271903,0.6583738451734147,160,1206912,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__OFF_LORA__lr_3e-05__seed_12000
s13_bike,13,bike,s13_bike__OFF_LORA__lr_3e-05__seed_12000,OFF_LORA,3e-05,12000,QCAL,0.16950232869393217,0.20067866735692425,0.18278519069221477,0.20043432035617692,True,0.17615903107995834,0.16297836214810593,0.7401812688821752,0.6874329884462702,160,1206912,True,runs/peft_selection_regret_v1/forecasts/s13_bike/s13_bike__OFF_LORA__lr_3e-05__seed_12000
s13_household,13,household,s13_household__F0__lr_0e+00__seed_12000,F0,0.0,12000,SORT,0.47885084213219203,0.4237860399012622,0.4335822434039168,0.4801615324577806,False,0.44408372809605623,0.512790167738896,0.7654367469879517,2.197556882351203,0,0,False,runs/peft_temporal_replication_v1/forecasts/household/F0_seed_12000
s13_household,13,household,s13_household__F0__lr_0e+00__seed_12000,F0,0.0,12000,QCAL,0.4871311903888714,0.4237860399012622,0.4335822434039168,0.47525148807089324,True,0.45251232599753116,0.5209257961042275,0.6519829317269077,2.093025355806046,0,0,False,runs/peft_temporal_replication_v1/forecasts/household/F0_seed_12000
s13_household,13,household,s13_household__H_FULL__lr_1e-04__seed_12000,H_FULL,0.0001,12000,SORT,0.47885084213219203,0.4237860399012622,0.4335822434039168,0.4801615324577806,False,0.44408372809605623,0.512790167738896,0.7654367469879517,2.197556882351203,0,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_FULL__lr_1e-04__seed_12000
s13_household,13,household,s13_household__H_FULL__lr_1e-04__seed_12000,H_FULL,0.0001,12000,QCAL,0.4871311903888714,0.4237860399012622,0.4335822434039168,0.47525148807089324,True,0.45251232599753116,0.5209257961042275,0.6519829317269077,2.093025355806046,0,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_FULL__lr_1e-04__seed_12000
s13_household,13,household,s13_household__H_FULL__lr_3e-04__seed_12000,H_FULL,0.0003,12000,SORT,0.47885084213219203,0.4237860399012622,0.4335822434039168,0.4801615324577806,False,0.44408372809605623,0.512790167738896,0.7654367469879517,2.197556882351203,0,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_FULL__lr_3e-04__seed_12000
s13_household,13,household,s13_household__H_FULL__lr_3e-04__seed_12000,H_FULL,0.0003,12000,QCAL,0.4871311903888714,0.4237860399012622,0.4335822434039168,0.47525148807089324,True,0.45251232599753116,0.5209257961042275,0.6519829317269077,2.093025355806046,0,3653280,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_FULL__lr_3e-04__seed_12000
s13_household,13,household,s13_household__H_FULL__lr_3e-05__seed_12000,H_FULL,3e-05,12000,SORT,0.47885084213219203,0.4237860399012622,0.4335822434039168,0.4801615324577806,False,0.44408372809605623,0.512790167738896,0.7654367469879517,2.197556882351203,0,3653280,False,runs/peft_temporal_replication_v1/forecasts/household/H_seed_12000
s13_household,13,household,s13_household__H_FULL__lr_3e-05__seed_12000,H_FULL,3e-05,12000,QCAL,0.4871311903888714,0.4237860399012622,0.4335822434039168,0.47525148807089324,True,0.45251232599753116,0.5209257961042275,0.6519829317269077,2.093025355806046,0,3653280,False,runs/peft_temporal_replication_v1/forecasts/household/H_seed_12000
s13_household,13,household,s13_household__H_MLP__lr_1e-03__seed_12000,H_MLP,0.001,12000,SORT,0.47885084213219203,0.4237860399012622,0.4335822434039168,0.4801615324577806,False,0.44408372809605623,0.512790167738896,0.7654367469879517,2.197556882351203,0,589301,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_MLP__lr_1e-03__seed_12000
s13_household,13,household,s13_household__H_MLP__lr_1e-03__seed_12000,H_MLP,0.001,12000,QCAL,0.4871311903888714,0.4237860399012622,0.4335822434039168,0.47525148807089324,True,0.45251232599753116,0.5209257961042275,0.6519829317269077,2.093025355806046,0,589301,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_MLP__lr_1e-03__seed_12000
s13_household,13,household,s13_household__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,SORT,0.47885084213219203,0.4237860399012622,0.4335822434039168,0.4801615324577806,False,0.44408372809605623,0.512790167738896,0.7654367469879517,2.197556882351203,0,589301,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_MLP__lr_1e-04__seed_12000
s13_household,13,household,s13_household__H_MLP__lr_1e-04__seed_12000,H_MLP,0.0001,12000,QCAL,0.4871311903888714,0.4237860399012622,0.4335822434039168,0.47525148807089324,True,0.45251232599753116,0.5209257961042275,0.6519829317269077,2.093025355806046,0,589301,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_MLP__lr_1e-04__seed_12000
s13_household,13,household,s13_household__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,SORT,0.47885084213219203,0.4237860399012622,0.4335822434039168,0.4801615324577806,False,0.44408372809605623,0.512790167738896,0.7654367469879517,2.197556882351203,0,589301,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_MLP__lr_3e-04__seed_12000
s13_household,13,household,s13_household__H_MLP__lr_3e-04__seed_12000,H_MLP,0.0003,12000,QCAL,0.4871311903888714,0.4237860399012622,0.4335822434039168,0.47525148807089324,True,0.45251232599753116,0.5209257961042275,0.6519829317269077,2.093025355806046,0,589301,True,runs/peft_selection_regret_v1/forecasts/s13_household/s13_household__H_MLP__lr_3e-04__seed_12000
s13_household,13,household,s13_household__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,SORT,0.4714167052256909,0.419304831693731,0.43073811461639566,0.48124191886609174,False,0.43488555940933227,0.5070780618559456,0.7688253012048193,1.999112827385808,40,1206912,False,runs/peft_temporal_replication_v1/forecasts/household/OFF_LORA_seed_12000
s13_household,13,household,s13_household__OFF_LORA__lr_1e-04__seed_12000,OFF_LORA,0.0001,12000,QCAL,0.47639674085657024,0.419304831693731,0.43073811461639566,0.47444767126740206,True,0.44228784234946816,0.509693522732551,0.6637801204819277,2.0572654963867327,40,1206912,False,runs/peft_temporal_replication_v1/forecasts/household/OFF_LORA_seed_12000
